Month,Month_text,year,Date,season,No.,type of airplane,Origin,destination,region,expect time,real time,delay time
1,Jan,2017,6/1/2017,winter,436,B739/M,Chiang Mai,Bangkok,Central,10.15,10.36,21
1,Jan,2017,6/1/2017,winter,438,A320/M,Chiang Mai,Bangkok,Central,10.25,10.3,5
1,Jan,2017,6/1/2017,winter,439,B772/H,Chiang Mai,Suvarnabhumi,Central,10.4,11.17,37
1,Jan,2017,6/1/2017,winter,440,B738/M,Chiang Mai,Bangkok,Central,10.45,11.28,43
1,Jan,2017,6/1/2017,winter,442,B739/M,Chiang Mai,Bangkok,Central,11.4,11.51,11
1,Jan,2017,6/1/2017,winter,445,A320/M,Chiang Mai,Bangkok,Central,12.15,12.57,42
1,Jan,2017,6/1/2017,winter,446,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.31,11
1,Jan,2017,6/1/2017,winter,448,A320/M,Chiang Mai,Bangkok,Central,12.35,12.41,6
1,Jan,2017,6/1/2017,winter,451,B739/M,Chiang Mai,Bangkok,Central,13.05,13.28,23
1,Jan,2017,6/1/2017,winter,454,A320/M,Chiang Mai,Bangkok,Central,13.25,13.41,16
1,Jan,2017,6/1/2017,winter,455,B739/M,Chiang Mai,Bangkok,Central,13.3,14.15,45
1,Jan,2017,6/1/2017,winter,458,A320/M,Chiang Mai,Bangkok,Central,14.15,14.22,7
1,Jan,2017,6/1/2017,winter,462,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,15.5,30
1,Jan,2017,6/1/2017,winter,463,B738/M,Chiang Mai,Bangkok,Central,15.25,16,35
1,Jan,2017,6/1/2017,winter,464,A320/M,Chiang Mai,Bangkok,Central,15.3,15.44,14
1,Jan,2017,6/1/2017,winter,465,A320/M,Chiang Mai,Bangkok,Central,15.4,15.55,15
1,Jan,2017,6/1/2017,winter,466,B739/M,Chiang Mai,Bangkok,Central,15.45,16.08,23
1,Jan,2017,6/1/2017,winter,470,A320/M,Chiang Mai,Bangkok,Central,16.35,17.11,36
1,Jan,2017,6/1/2017,winter,473,B739/M,Chiang Mai,Bangkok,Central,17.1,17.32,22
1,Jan,2017,6/1/2017,winter,474,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.55,30
1,Jan,2017,6/1/2017,winter,475,A320/M,Chiang Mai,Bangkok,Central,17.3,17.5,20
1,Jan,2017,6/1/2017,winter,478,B738/M,Chiang Mai,Bangkok,Central,18.05,18.24,19
1,Jan,2017,6/1/2017,winter,479,B738/M,Chiang Mai,Bangkok,Central,18.1,18.53,43
1,Jan,2017,6/1/2017,winter,480,A320/M,Chiang Mai,Bangkok,Central,18.4,19.02,22
1,Jan,2017,6/1/2017,winter,486,B738/M,Chiang Mai,Bangkok,Central,20.45,21.16,31
1,Jan,2017,6/1/2017,winter,489,A320/M,Chiang Mai,Bangkok,Central,21.2,22.01,41
1,Jan,2017,6/1/2017,winter,493,B739/M,Chiang Mai,Bangkok,Central,21.5,22.3,40
1,Jan,2017,6/1/2017,winter,494,B738/M,Chiang Mai,Bangkok,Central,22.1,22.33,23
1,Jan,2017,6/1/2017,winter,495,A320/M,Chiang Mai,Bangkok,Central,22.2,22.43,23
1,Jan,2017,6/1/2017,winter,496,A320/M,Chiang Mai,Suvarnabhumi,Central,23,23.13,13
1,Jan,2017,6/1/2017,winter,497,A320/M,Chiang Mai,Bangkok,Central,23.1,23.47,37
1,Jan,2017,6/1/2017,winter,503,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.48,8
1,Jan,2017,7/1/2017,winter,504,A320/M,Chiang Mai,Suvarnabhumi,Central,7,7.04,4
1,Jan,2017,7/1/2017,winter,505,B739/M,Chiang Mai,Bangkok,Central,7,7.06,6
1,Jan,2017,7/1/2017,winter,506,B738/M,Chiang Mai,Bangkok,Central,7.1,7.19,9
1,Jan,2017,7/1/2017,winter,508,B738/M,Chiang Mai,Bangkok,Central,7.45,7.51,6
1,Jan,2017,7/1/2017,winter,509,B738/M,Chiang Mai,Bangkok,Central,8,8.1,10
1,Jan,2017,7/1/2017,winter,512,A320/M,Chiang Mai,Bangkok,Central,8.2,8.28,8
1,Jan,2017,7/1/2017,winter,513,B738/M,Chiang Mai,Bangkok,Central,8.3,8.41,11
1,Jan,2017,7/1/2017,winter,514,A320/M,Chiang Mai,Bangkok,Central,8.4,8.44,4
1,Jan,2017,7/1/2017,winter,518,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.3,30
1,Jan,2017,7/1/2017,winter,519,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.36,31
1,Jan,2017,7/1/2017,winter,520,B739/M,Chiang Mai,Bangkok,Central,10.15,10.41,26
1,Jan,2017,7/1/2017,winter,522,A320/M,Chiang Mai,Bangkok,Central,10.25,10.28,3
1,Jan,2017,7/1/2017,winter,524,B738/M,Chiang Mai,Bangkok,Central,10.45,10.56,11
1,Jan,2017,7/1/2017,winter,526,B739/M,Chiang Mai,Bangkok,Central,11.4,11.51,11
1,Jan,2017,7/1/2017,winter,529,A320/M,Chiang Mai,Bangkok,Central,12.15,12.36,21
1,Jan,2017,7/1/2017,winter,530,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.43,23
1,Jan,2017,7/1/2017,winter,532,A320/M,Chiang Mai,Bangkok,Central,12.35,12.48,13
1,Jan,2017,7/1/2017,winter,535,B739/M,Chiang Mai,Bangkok,Central,13.05,13.26,21
1,Jan,2017,7/1/2017,winter,538,A320/M,Chiang Mai,Bangkok,Central,13.25,13.37,12
1,Jan,2017,7/1/2017,winter,539,B739/M,Chiang Mai,Bangkok,Central,13.3,13.53,23
1,Jan,2017,7/1/2017,winter,542,A320/M,Chiang Mai,Bangkok,Central,14.15,14.24,9
1,Jan,2017,7/1/2017,winter,543,B738/M,Chiang Mai,Bangkok,Central,14.25,14.42,17
1,Jan,2017,7/1/2017,winter,546,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,15.52,32
1,Jan,2017,7/1/2017,winter,547,B738/M,Chiang Mai,Bangkok,Central,15.25,15.26,1
1,Jan,2017,7/1/2017,winter,548,A320/M,Chiang Mai,Bangkok,Central,15.3,15.37,7
1,Jan,2017,7/1/2017,winter,549,A320/M,Chiang Mai,Bangkok,Central,15.4,15.43,3
1,Jan,2017,7/1/2017,winter,550,B739/M,Chiang Mai,Bangkok,Central,15.45,16.02,17
1,Jan,2017,7/1/2017,winter,554,A320/M,Chiang Mai,Bangkok,Central,16.35,16.57,22
1,Jan,2017,7/1/2017,winter,556,B738/M,Chiang Mai,Bangkok,Central,17.1,17.16,6
1,Jan,2017,7/1/2017,winter,557,A319/M,Chiang Mai,Suvarnabhumi,Central,17.15,17.43,28
1,Jan,2017,7/1/2017,winter,558,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.53,28
1,Jan,2017,7/1/2017,winter,559,A320/M,Chiang Mai,Bangkok,Central,17.3,17.48,18
1,Jan,2017,7/1/2017,winter,561,B738/M,Chiang Mai,Bangkok,Central,18.05,18.15,10
1,Jan,2017,7/1/2017,winter,562,B738/M,Chiang Mai,Bangkok,Central,18.1,18.23,13
1,Jan,2017,7/1/2017,winter,563,A320/M,Chiang Mai,Bangkok,Central,18.4,18.51,11
1,Jan,2017,7/1/2017,winter,565,B738/M,Chiang Mai,Bangkok,Central,19.15,19.19,4
1,Jan,2017,7/1/2017,winter,571,B738/M,Chiang Mai,Bangkok,Central,20.45,20.48,3
1,Jan,2017,7/1/2017,winter,573,B738/M,Chiang Mai,Bangkok,Central,21.1,21.55,45
1,Jan,2017,7/1/2017,winter,574,A320/M,Chiang Mai,Bangkok,Central,21.2,21.52,32
1,Jan,2017,7/1/2017,winter,575,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.47,22
1,Jan,2017,7/1/2017,winter,576,B739/M,Chiang Mai,Bangkok,Central,21.5,22.08,18
1,Jan,2017,7/1/2017,winter,577,B738/M,Chiang Mai,Bangkok,Central,22.1,22.28,18
1,Jan,2017,7/1/2017,winter,578,A320/M,Chiang Mai,Bangkok,Central,22.2,22.59,39
1,Jan,2017,7/1/2017,winter,581,A320/M,Chiang Mai,Bangkok,Central,23.1,23.18,8
1,Jan,2017,7/1/2017,winter,582,A320/M,Chiang Mai,Bangkok,Central,23.4,23.44,4
1,Jan,2017,7/1/2017,winter,584,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.3,15
1,Jan,2017,7/1/2017,winter,587,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.53,13
1,Jan,2017,7/1/2017,winter,588,B739/M,Chiang Mai,Bangkok,Central,6.5,6.58,8
1,Jan,2017,8/1/2017,winter,589,A320/M,Chiang Mai,Suvarnabhumi,Central,7,7.15,15
1,Jan,2017,8/1/2017,winter,591,B738/M,Chiang Mai,Bangkok,Central,7.45,7.56,11
1,Jan,2017,8/1/2017,winter,592,B739/M,Chiang Mai,Bangkok,Central,8,8.13,13
1,Jan,2017,8/1/2017,winter,595,A320/M,Chiang Mai,Bangkok,Central,8.2,8.35,15
1,Jan,2017,8/1/2017,winter,596,B738/M,Chiang Mai,Bangkok,Central,8.3,8.37,7
1,Jan,2017,8/1/2017,winter,597,A320/M,Chiang Mai,Bangkok,Central,8.4,8.41,1
1,Jan,2017,8/1/2017,winter,601,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.3,30
1,Jan,2017,8/1/2017,winter,602,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.28,23
1,Jan,2017,8/1/2017,winter,603,B739/M,Chiang Mai,Bangkok,Central,10.15,10.35,20
1,Jan,2017,8/1/2017,winter,605,A320/M,Chiang Mai,Bangkok,Central,10.25,10.4,15
1,Jan,2017,8/1/2017,winter,606,B772/H,Chiang Mai,Suvarnabhumi,Central,10.4,11.21,41
1,Jan,2017,8/1/2017,winter,607,B738/M,Chiang Mai,Bangkok,Central,10.45,10.5,5
1,Jan,2017,8/1/2017,winter,609,B739/M,Chiang Mai,Bangkok,Central,11.4,11.56,16
1,Jan,2017,8/1/2017,winter,610,A319/M,Chiang Mai,Suvarnabhumi,Central,11.45,12.06,21
1,Jan,2017,8/1/2017,winter,612,A320/M,Chiang Mai,Bangkok,Central,12.15,12.24,9
1,Jan,2017,8/1/2017,winter,613,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.49,29
1,Jan,2017,8/1/2017,winter,615,A320/M,Chiang Mai,Bangkok,Central,12.35,12.44,9
1,Jan,2017,8/1/2017,winter,618,B739/M,Chiang Mai,Bangkok,Central,13.05,13.07,2
1,Jan,2017,8/1/2017,winter,621,A320/M,Chiang Mai,Bangkok,Central,13.25,13.28,3
1,Jan,2017,8/1/2017,winter,622,B739/M,Chiang Mai,Bangkok,Central,13.3,13.4,10
1,Jan,2017,8/1/2017,winter,624,A320/M,Chiang Mai,Bangkok,Central,14.15,14.33,18
1,Jan,2017,8/1/2017,winter,625,B738/M,Chiang Mai,Bangkok,Central,14.25,14.38,13
1,Jan,2017,8/1/2017,winter,627,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.32,32
1,Jan,2017,8/1/2017,winter,628,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.27,27
1,Jan,2017,8/1/2017,winter,629,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,16,40
1,Jan,2017,8/1/2017,winter,630,B738/M,Chiang Mai,Bangkok,Central,15.25,15.55,30
1,Jan,2017,8/1/2017,winter,631,A320/M,Chiang Mai,Bangkok,Central,15.3,15.45,15
1,Jan,2017,8/1/2017,winter,632,A320/M,Chiang Mai,Bangkok,Central,15.4,15.5,10
1,Jan,2017,8/1/2017,winter,633,B739/M,Chiang Mai,Bangkok,Central,15.45,16.13,28
1,Jan,2017,8/1/2017,winter,637,A320/M,Chiang Mai,Bangkok,Central,16.35,16.54,19
1,Jan,2017,8/1/2017,winter,639,A333/H,Chiang Mai,Suvarnabhumi,Central,17.05,17.23,18
1,Jan,2017,8/1/2017,winter,640,B739/M,Chiang Mai,Bangkok,Central,17.1,17.13,3
1,Jan,2017,8/1/2017,winter,641,A319/M,Chiang Mai,Suvarnabhumi,Central,17.15,17.31,16
1,Jan,2017,8/1/2017,winter,642,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,18.05,40
1,Jan,2017,8/1/2017,winter,643,A320/M,Chiang Mai,Bangkok,Central,17.3,17.52,22
1,Jan,2017,8/1/2017,winter,646,B738/M,Chiang Mai,Bangkok,Central,18.1,18.32,22
1,Jan,2017,8/1/2017,winter,648,A320/M,Chiang Mai,Bangkok,Central,18.4,18.55,15
1,Jan,2017,8/1/2017,winter,650,B744/H,Chiang Mai,Suvarnabhumi,Central,19.2,20.01,41
1,Jan,2017,8/1/2017,winter,654,A320/M,Chiang Mai,Bangkok,Central,20.15,20.25,10
1,Jan,2017,8/1/2017,winter,656,B738/M,Chiang Mai,Bangkok,Central,20.45,20.49,4
1,Jan,2017,8/1/2017,winter,657,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.33,43
1,Jan,2017,8/1/2017,winter,658,B738/M,Chiang Mai,Bangkok,Central,21.1,21.16,6
1,Jan,2017,8/1/2017,winter,659,A320/M,Chiang Mai,Bangkok,Central,21.2,21.27,7
1,Jan,2017,8/1/2017,winter,660,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.47,22
1,Jan,2017,8/1/2017,winter,663,B739/M,Chiang Mai,Bangkok,Central,21.5,22.29,39
1,Jan,2017,8/1/2017,winter,664,B738/M,Chiang Mai,Bangkok,Central,22.1,22.34,24
1,Jan,2017,8/1/2017,winter,666,A320/M,Chiang Mai,Bangkok,Central,23.1,23.27,17
1,Jan,2017,8/1/2017,winter,667,A320/M,Chiang Mai,Bangkok,Central,23.4,23.41,1
1,Jan,2017,8/1/2017,winter,669,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.24,9
1,Jan,2017,8/1/2017,winter,672,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.47,7
1,Jan,2017,9/1/2017,winter,673,A320/M,Chiang Mai,Suvarnabhumi,Central,7,7.08,8
1,Jan,2017,9/1/2017,winter,674,B739/M,Chiang Mai,Bangkok,Central,7,7.06,6
1,Jan,2017,9/1/2017,winter,676,B738/M,Chiang Mai,Bangkok,Central,7.45,8.08,23
1,Jan,2017,9/1/2017,winter,677,B738/M,Chiang Mai,Bangkok,Central,8,8.03,3
1,Jan,2017,9/1/2017,winter,680,A320/M,Chiang Mai,Bangkok,Central,8.2,8.3,10
1,Jan,2017,9/1/2017,winter,681,B738/M,Chiang Mai,Bangkok,Central,8.3,8.39,9
1,Jan,2017,9/1/2017,winter,682,A320/M,Chiang Mai,Bangkok,Central,8.4,8.44,4
1,Jan,2017,9/1/2017,winter,683,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.13,13
1,Jan,2017,9/1/2017,winter,686,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.24,24
1,Jan,2017,9/1/2017,winter,687,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.43,38
1,Jan,2017,9/1/2017,winter,688,B739/M,Chiang Mai,Bangkok,Central,10.15,11,45
1,Jan,2017,9/1/2017,winter,690,A320/M,Chiang Mai,Bangkok,Central,10.25,10.35,10
1,Jan,2017,9/1/2017,winter,692,B738/M,Chiang Mai,Bangkok,Central,10.45,11.05,20
1,Jan,2017,9/1/2017,winter,694,B739/M,Chiang Mai,Bangkok,Central,11.4,11.57,17
1,Jan,2017,9/1/2017,winter,695,A319/M,Chiang Mai,Suvarnabhumi,Central,11.45,12.02,17
1,Jan,2017,9/1/2017,winter,697,A320/M,Chiang Mai,Bangkok,Central,12.15,12.34,19
1,Jan,2017,9/1/2017,winter,698,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.44,24
1,Jan,2017,9/1/2017,winter,700,A320/M,Chiang Mai,Bangkok,Central,12.35,12.39,4
1,Jan,2017,9/1/2017,winter,703,B739/M,Chiang Mai,Bangkok,Central,13.05,13.21,16
1,Jan,2017,9/1/2017,winter,706,A320/M,Chiang Mai,Bangkok,Central,13.25,13.26,1
1,Jan,2017,9/1/2017,winter,707,B739/M,Chiang Mai,Bangkok,Central,13.3,13.39,9
1,Jan,2017,9/1/2017,winter,709,A320/M,Chiang Mai,Bangkok,Central,14.15,14.23,8
1,Jan,2017,9/1/2017,winter,710,B738/M,Chiang Mai,Bangkok,Central,14.25,14.37,12
1,Jan,2017,9/1/2017,winter,711,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.13,13
1,Jan,2017,9/1/2017,winter,712,A320/M,Chiang Mai,Suvarnabhumi,Central,15.1,15.18,8
1,Jan,2017,9/1/2017,winter,713,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,15.39,19
1,Jan,2017,9/1/2017,winter,714,B738/M,Chiang Mai,Bangkok,Central,15.25,15.49,24
1,Jan,2017,9/1/2017,winter,715,A320/M,Chiang Mai,Bangkok,Central,15.3,16,30
1,Jan,2017,9/1/2017,winter,717,A320/M,Chiang Mai,Bangkok,Central,15.4,15.44,4
1,Jan,2017,9/1/2017,winter,718,B739/M,Chiang Mai,Bangkok,Central,15.45,16.07,22
1,Jan,2017,9/1/2017,winter,723,A320/M,Chiang Mai,Bangkok,Central,16.35,16.54,19
1,Jan,2017,9/1/2017,winter,725,B739/M,Chiang Mai,Bangkok,Central,17.1,17.22,12
1,Jan,2017,9/1/2017,winter,727,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.49,24
1,Jan,2017,9/1/2017,winter,728,A320/M,Chiang Mai,Bangkok,Central,17.3,17.42,12
1,Jan,2017,9/1/2017,winter,730,B739/M,Chiang Mai,Bangkok,Central,18.05,18.1,5
1,Jan,2017,9/1/2017,winter,732,A320/M,Chiang Mai,Bangkok,Central,18.4,19.15,35
1,Jan,2017,9/1/2017,winter,739,B738/M,Chiang Mai,Bangkok,Central,20.45,21.02,17
1,Jan,2017,9/1/2017,winter,740,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.18,28
1,Jan,2017,9/1/2017,winter,741,B738/M,Chiang Mai,Bangkok,Central,21.1,21.27,17
1,Jan,2017,9/1/2017,winter,742,A320/M,Chiang Mai,Bangkok,Central,21.2,21.37,17
1,Jan,2017,9/1/2017,winter,743,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.32,7
1,Jan,2017,9/1/2017,winter,746,B739/M,Chiang Mai,Bangkok,Central,21.5,22.05,15
1,Jan,2017,9/1/2017,winter,747,B738/M,Chiang Mai,Bangkok,Central,22.1,22.13,3
1,Jan,2017,9/1/2017,winter,748,A320/M,Chiang Mai,Bangkok,Central,22.2,22.4,20
1,Jan,2017,9/1/2017,winter,749,A320/M,Chiang Mai,Bangkok,Central,23.1,23.54,44
1,Jan,2017,9/1/2017,winter,750,A320/M,Chiang Mai,Bangkok,Central,23.4,0.14,34
1,Jan,2017,9/1/2017,winter,752,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.2,5
1,Jan,2017,9/1/2017,winter,754,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.54,14
1,Jan,2017,10/1/2017,winter,755,A320/M,Chiang Mai,Suvarnabhumi,Central,7,7.09,9
1,Jan,2017,10/1/2017,winter,756,B739/M,Chiang Mai,Bangkok,Central,7.01,7.12,11
1,Jan,2017,10/1/2017,winter,759,B738/M,Chiang Mai,Bangkok,Central,7.1,7.23,13
1,Jan,2017,10/1/2017,winter,761,B738/M,Chiang Mai,Bangkok,Central,7.45,8.13,28
1,Jan,2017,10/1/2017,winter,762,B738/M,Chiang Mai,Bangkok,Central,8,8.15,15
1,Jan,2017,10/1/2017,winter,765,A320/M,Chiang Mai,Bangkok,Central,8.2,8.35,15
1,Jan,2017,10/1/2017,winter,766,B738/M,Chiang Mai,Bangkok,Central,8.3,9.06,36
1,Jan,2017,10/1/2017,winter,767,A320/M,Chiang Mai,Bangkok,Central,8.4,8.51,11
1,Jan,2017,10/1/2017,winter,768,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.01,1
1,Jan,2017,10/1/2017,winter,775,A320/M,Chiang Mai,Bangkok,Central,10.25,10.54,29
1,Jan,2017,10/1/2017,winter,777,B738/M,Chiang Mai,Bangkok,Central,10.45,11.28,43
1,Jan,2017,10/1/2017,winter,779,B739/M,Chiang Mai,Bangkok,Central,11.4,12.19,39
1,Jan,2017,10/1/2017,winter,782,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.37,17
1,Jan,2017,10/1/2017,winter,784,A320/M,Chiang Mai,Bangkok,Central,12.35,12.53,18
1,Jan,2017,10/1/2017,winter,786,A320/M,Chiang Mai,Bangkok,Central,12.53,12.59,6
1,Jan,2017,10/1/2017,winter,788,B739/M,Chiang Mai,Bangkok,Central,13.05,13.47,42
1,Jan,2017,10/1/2017,winter,791,B739/M,Chiang Mai,Bangkok,Central,13.3,14.1,40
1,Jan,2017,10/1/2017,winter,795,B738/M,Chiang Mai,Bangkok,Central,14.25,14.45,20
1,Jan,2017,10/1/2017,winter,796,A320/M,Chiang Mai,Bangkok,Central,14.28,14.31,3
1,Jan,2017,10/1/2017,winter,802,A320/M,Chiang Mai,Bangkok,Central,15.4,16.17,37
1,Jan,2017,10/1/2017,winter,807,A320/M,Chiang Mai,Bangkok,Central,16.35,17.07,32
1,Jan,2017,10/1/2017,winter,809,B739/M,Chiang Mai,Bangkok,Central,17.1,17.49,39
1,Jan,2017,10/1/2017,winter,810,A319/M,Chiang Mai,Suvarnabhumi,Central,17.15,17.28,13
1,Jan,2017,10/1/2017,winter,811,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,18,35
1,Jan,2017,10/1/2017,winter,812,A320/M,Chiang Mai,Bangkok,Central,17.3,17.41,11
1,Jan,2017,10/1/2017,winter,813,B739/M,Chiang Mai,Bangkok,Central,18.05,18.21,16
1,Jan,2017,10/1/2017,winter,814,B738/M,Chiang Mai,Bangkok,Central,18.1,18.39,29
1,Jan,2017,10/1/2017,winter,815,A320/M,Chiang Mai,Bangkok,Central,18.4,18.54,14
1,Jan,2017,10/1/2017,winter,816,A320/M,Chiang Mai,Suvarnabhumi,Central,19.1,19.55,45
1,Jan,2017,10/1/2017,winter,817,B738/M,Chiang Mai,Bangkok,Central,19.15,19.25,10
1,Jan,2017,10/1/2017,winter,818,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.49,29
1,Jan,2017,10/1/2017,winter,821,A320/M,Chiang Mai,Bangkok,Central,20.15,20.2,5
1,Jan,2017,10/1/2017,winter,823,B738/M,Chiang Mai,Bangkok,Central,20.45,20.5,5
1,Jan,2017,10/1/2017,winter,824,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.03,13
1,Jan,2017,10/1/2017,winter,825,B738/M,Chiang Mai,Bangkok,Central,21.1,21.2,10
1,Jan,2017,10/1/2017,winter,826,A320/M,Chiang Mai,Bangkok,Central,21.2,21.44,24
1,Jan,2017,10/1/2017,winter,828,A320/M,Chiang Mai,Suvarnabhumi,Central,21.4,22.23,43
1,Jan,2017,10/1/2017,winter,830,B739/M,Chiang Mai,Bangkok,Central,21.5,22.01,11
1,Jan,2017,10/1/2017,winter,831,B738/M,Chiang Mai,Bangkok,Central,22.1,22.21,11
1,Jan,2017,10/1/2017,winter,832,A320/M,Chiang Mai,Bangkok,Central,22.2,22.29,9
1,Jan,2017,10/1/2017,winter,833,A320/M,Chiang Mai,Bangkok,Central,23.1,23.21,11
1,Jan,2017,10/1/2017,winter,836,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.27,12
1,Jan,2017,10/1/2017,winter,839,A320/M,Chiang Mai,Suvarnabhumi,Central,6.4,6.48,8
1,Jan,2017,10/1/2017,winter,840,B739/M,Chiang Mai,Bangkok,Central,6.5,6.55,5
1,Jan,2017,11/1/2017,winter,843,B738/M,Chiang Mai,Bangkok,Central,7.45,7.54,9
1,Jan,2017,11/1/2017,winter,844,B738/M,Chiang Mai,Bangkok,Central,8,8.1,10
1,Jan,2017,11/1/2017,winter,847,A320/M,Chiang Mai,Bangkok,Central,8.2,8.31,11
1,Jan,2017,11/1/2017,winter,848,B738/M,Chiang Mai,Bangkok,Central,8.3,8.42,12
1,Jan,2017,11/1/2017,winter,849,A320/M,Chiang Mai,Bangkok,Central,8.4,8.47,7
1,Jan,2017,11/1/2017,winter,850,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.02,2
1,Jan,2017,11/1/2017,winter,853,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.06,6
1,Jan,2017,11/1/2017,winter,854,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.27,22
1,Jan,2017,11/1/2017,winter,855,B739/M,Chiang Mai,Bangkok,Central,10.15,10.45,30
1,Jan,2017,11/1/2017,winter,857,A320/M,Chiang Mai,Bangkok,Central,10.25,10.34,9
1,Jan,2017,11/1/2017,winter,858,B772/H,Chiang Mai,Suvarnabhumi,Central,10.4,10.56,16
1,Jan,2017,11/1/2017,winter,859,B738/M,Chiang Mai,Bangkok,Central,10.45,10.51,6
1,Jan,2017,11/1/2017,winter,862,B739/M,Chiang Mai,Bangkok,Central,11.4,11.52,12
1,Jan,2017,11/1/2017,winter,863,A320/M,Chiang Mai,Suvarnabhumi,Central,11.45,12.1,25
1,Jan,2017,11/1/2017,winter,865,A320/M,Chiang Mai,Bangkok,Central,12.15,12.55,40
1,Jan,2017,11/1/2017,winter,866,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.21,1
1,Jan,2017,11/1/2017,winter,868,A320/M,Chiang Mai,Bangkok,Central,12.35,13,25
1,Jan,2017,11/1/2017,winter,872,B739/M,Chiang Mai,Bangkok,Central,13.05,13.2,15
1,Jan,2017,11/1/2017,winter,875,A320/M,Chiang Mai,Bangkok,Central,13.25,13.34,9
1,Jan,2017,11/1/2017,winter,876,B739/M,Chiang Mai,Bangkok,Central,13.3,13.59,29
1,Jan,2017,11/1/2017,winter,878,A320/M,Chiang Mai,Suvarnabhumi,Central,14.1,14.31,21
1,Jan,2017,11/1/2017,winter,879,A320/M,Chiang Mai,Bangkok,Central,14.15,14.26,11
1,Jan,2017,11/1/2017,winter,880,B738/M,Chiang Mai,Bangkok,Central,14.25,14.41,16
1,Jan,2017,11/1/2017,winter,882,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.17,17
1,Jan,2017,11/1/2017,winter,884,B738/M,Chiang Mai,Bangkok,Central,15.25,15.37,12
1,Jan,2017,11/1/2017,winter,885,A320/M,Chiang Mai,Bangkok,Central,15.3,15.42,12
1,Jan,2017,11/1/2017,winter,886,A320/M,Chiang Mai,Bangkok,Central,15.4,15.54,14
1,Jan,2017,11/1/2017,winter,887,B739/M,Chiang Mai,Bangkok,Central,15.45,16.28,43
1,Jan,2017,11/1/2017,winter,892,A320/M,Chiang Mai,Bangkok,Central,16.35,16.5,15
1,Jan,2017,11/1/2017,winter,894,B739/M,Chiang Mai,Bangkok,Central,17.1,17.18,8
1,Jan,2017,11/1/2017,winter,896,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.4,15
1,Jan,2017,11/1/2017,winter,897,A320/M,Chiang Mai,Bangkok,Central,17.3,17.35,5
1,Jan,2017,11/1/2017,winter,899,B739/M,Chiang Mai,Bangkok,Central,18.05,18.43,38
1,Jan,2017,11/1/2017,winter,900,B738/M,Chiang Mai,Bangkok,Central,18.1,18.48,38
1,Jan,2017,11/1/2017,winter,901,A320/M,Chiang Mai,Bangkok,Central,18.4,18.53,13
1,Jan,2017,11/1/2017,winter,902,A320/M,Chiang Mai,Suvarnabhumi,Central,19.1,19.29,19
1,Jan,2017,11/1/2017,winter,903,B738/M,Chiang Mai,Bangkok,Central,19.15,19.26,11
